,LotArea,Street,Alley,LandSlope,Condition2,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,PavedDrive,ScreenPorch,SaleCondition,SalePrice
10,0.06846887700895615,1,0,0,3,0,5,5,-0.20759446917100974,-0.9625656906074178,2,2,1,3,3,1.014077250501592,-0.2886528311122454,-0.9808130072474662,-0.03974290518292602,4,1,-0.3173114853179513,-0.7951632272572445,-0.9051272461567784,1,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-0.6326201413244107
11,0.1410296273300782,1,0,0,3,0,9,5,1.1172352761668802,1.0240286494753397,4,2,2,5,3,1.215857360727227,-0.2886528311122454,-0.8834653031902803,0.2680861753198746,4,1,0.0501307306516506,1.8218284804908391,1.5391884553650854,1,0,3,0,1,4,7,2,3,2,-0.2702083542015609,5,1.8212406513233976
12,0.24566142751688957,1,0,0,3,0,5,6,-0.3069567000713515,-1.1079262520768878,2,2,1,3,3,0.6434159610653717,-0.2886528311122454,-0.8879931033789866,-0.3316104778078036,2,1,-0.6485270039384374,-0.7951632272572445,-1.1487973472430701,1,0,1,0,1,2,7,0,1,2,2.887404029064304,4,-0.3668339671374333
13,0.013547204113963223,1,0,0,3,0,7,5,1.1503560198003273,1.072482169965163,3,2,2,4,3,-0.9730181828073765,-0.2886528311122454,2.0980911210728355,0.9954748914709368,4,1,0.8574685572890857,-0.7951632272572445,-0.04085985636633749,0,0,2,0,1,3,7,1,3,2,-0.2702083542015609,5,1.2939824715559582
14,0.040406708376478015,1,0,0,3,0,6,5,-0.373198187338246,-1.2048332930565346,2,2,1,3,3,0.634642912794692,-0.2886528311122454,-0.10694757082714527,0.4459429773881594,2,1,0.23385183863645154,-0.7951632272572445,-0.4996449685678711,1,0,1,1,1,2,7,1,1,2,-0.2702083542015609,4,-0.15038205382897207
15,-0.44065903960886155,1,0,0,3,0,7,8,-1.3999412399751108,0.781761047026223,2,2,0,3,3,-0.9730181828073765,-0.2886528311122454,0.5993892586110416,-0.5140277106983522,4,1,-0.7986090358133452,-0.7951632272572445,-1.259210361797796,0,0,1,0,1,2,7,0,2,2,-0.2702083542015609,4,-0.5847355408650805
16,0.0725779802729976,1,0,0,3,0,6,7,-0.04199075100377351,-0.720298088158301,2,2,1,3,3,0.2946872923058507,-0.2886528311122454,-0.3197541796963426,-0.12183065998367285,4,1,-0.410465849929963,-0.7951632272572445,-0.973659462087298,1,0,1,0,1,2,7,1,2,2,-0.2702083542015609,4,-0.28135507849914476
17,0.027478066399372017,1,0,0,3,2,4,5,-0.14135298190411524,-0.8656586496277711,2,2,3,0,0,-0.9730181828073765,-0.2886528311122454,-1.28417561989079,-2.411166932760057,2,1,0.34511955192302113,-0.7951632272572445,-0.417787043984195,0,0,2,0,2,2,7,0,2,2,-0.2702083542015609,4,-1.543858558790042
18,0.31852284393050245,1,0,0,3,0,5,5,1.084114532533433,0.927121608495693,2,2,2,3,3,0.4438291129074069,-0.2886528311122454,-0.22467037573350976,0.12899303524083136,4,1,-0.1258275136154827,-0.7951632272572445,-0.7642554689662661,1,0,1,1,1,3,7,0,2,2,-0.2702083542015609,4,-0.11868177859266557
19,-0.2963393152132597,1,0,0,3,0,5,6,-0.4394396746051405,-0.9625656906074178,2,2,1,3,3,0.1323858992982749,-0.2886528311122454,-0.09562807035537946,-0.06482527470537644,2,1,0.45638726520959066,-0.7951632272572445,-0.3359291194005189,0,0,1,0,1,2,6,0,1,2,-0.2702083542015609,0,-0.45533392920433335
20,0.37063829996224756,1,0,0,3,0,8,5,1.1172352761668802,1.0240286494753397,3,2,2,5,3,-0.9730181828073765,-0.2886528311122454,1.3374206893701728,0.22932251333063305,4,1,-0.011972179089690562,1.9959890494828307,1.6381794339313913,0,0,3,1,1,3,7,1,3,2,-0.2702083542015609,5,1.6739970548069514
21,-0.30746396063542064,1,1,0,3,0,7,7,-1.3668204963416635,-1.689368497954768,2,2,2,3,3,-0.9730181828073765,-0.2886528311122454,0.15792874021217482,-0.9586697158690641,4,1,-0.14135324105081798,-0.7951632272572445,-0.775677504954686,0,0,1,0,1,3,7,1,1,0,-0.2702083542015609,4,-0.44813769349329713
22,-0.07765484394159074,1,0,0,3,0,8,5,1.0178730452665383,0.8302145675160463,3,2,2,4,3,-0.9730181828073765,-0.2886528311122454,2.7387748477747804,1.6407758528212522,4,1,1.6363425502950728,-0.7951632272572445,0.5321456157193953,0,0,2,0,1,3,7,1,2,2,-0.2702083542015609,4,0.8058391233261086
23,-0.6306800100630707,1,0,0,3,4,5,7,0.15673371079690998,-0.4295769652193609,2,2,2,4,3,0.8693219540353758,-0.2886528311122454,-0.8313956010201575,-0.03974290518292602,2,1,-0.2655590605335003,-0.7951632272572445,-0.8670537928620453,1,0,1,0,1,2,7,1,2,2,-0.2702083542015609,4,-0.6248968096694356
24,-0.22758700206368823,1,0,0,3,0,5,8,-0.108232238270668,0.781761047026223,2,3,1,3,3,-0.5606849140854272,3.853622751230103,-0.8223400006427448,0.005861403039711112,4,1,-0.2655590605335003,-0.7951632272572445,-0.8670537928620453,1,0,1,0,1,3,7,1,1,2,-0.2702083542015609,4,-0.19869779628888304
25,0.3721416304247018,1,0,0,3,0,8,5,1.1834767634337746,1.072482169965163,3,2,2,4,3,-0.9730181828073765,-0.2886528311122454,2.2610919278662633,1.1596504010724304,4,1,1.1317564086466758,-0.7951632272572445,0.16092944609574783,0,0,2,0,1,3,7,1,3,2,-0.2702083542015609,4,1.076976726242157
26,-0.33241924631216013,1,0,0,3,0,5,7,-0.6712848800392712,0.7333075265363995,2,2,1,3,3,-0.4597948589726098,2.725038685382337,-0.8766736029072207,-0.3589730627413859,2,1,-0.679578458809108,-0.7951632272572445,-1.17164141921991,0,1,1,0,1,3,7,0,2,2,-0.2702083542015609,4,-0.5321698384471797
27,0.09633060157977374,1,0,0,3,0,8,5,1.1834767634337746,1.1209356904549863,3,2,2,5,3,1.6983750156146145,-0.2886528311122454,-0.18392017403515282,1.4743201278086266,4,1,1.4008690175258207,-0.7951632272572445,0.35891140322835985,1,0,2,0,1,3,7,1,3,2,-0.2702083542015609,4,1.5208279415910222
28,0.5817058968908153,1,0,0,3,0,5,6,-0.47256041823858774,0.5879469650669296,2,2,1,3,3,1.8277774776071412,-0.2886528311122454,-0.8155483003596854,0.9726727373596182,2,1,1.1317564086466758,-0.7951632272572445,0.16092944609574783,1,0,1,0,1,2,7,2,1,2,-0.2702083542015609,4,0.5480277279858623
29,-0.42021374531948463,1,0,0,4,0,4,6,-1.4661827272420052,-1.689368497954768,2,2,0,3,3,-0.9730181828073765,-0.2886528311122454,-0.10694757082714527,-1.2254549189714914,1,0,-1.6628745297136764,-0.7951632272572445,-1.8950370318198386,0,0,1,0,1,1,7,0,1,2,-0.2702083542015609,4,-2.227468975251752
30,-0.20213060623279736,1,2,0,3,0,4,4,-1.6980279326761358,-1.689368497954768,2,1,0,3,3,-0.9730181828073765,-0.2886528311122454,0.18509554134441278,-0.9313071309354819,2,0,-1.3290713898539677,0.7356165107249971,-0.37780991802472524,0,0,1,0,1,2,7,0,1,0,-0.2702083542015609,4,-3.5746616147846244
31,-0.19772083687626507,1,0,0,3,0,5,6,-0.1744737255375625,1.0240286494753397,2,2,1,3,3,-0.9730181828073765,-0.2886528311122454,1.4958936959748943,0.388937592109863,3,1,0.16916130765588783,-0.7951632272572445,-0.5472367851862875,0,0,1,1,1,3,7,0,1,2,-0.2702083542015609,4,-0.2754794203221517
32,0.05333535035358402,1,0,0,3,0,8,5,1.1834767634337746,1.072482169965163,3,2,2,5,3,-0.9730181828073765,-0.2886528311122454,1.5094770965410131,0.4026188845766541,4,1,0.1846870350912231,-0.7951632272572445,-0.5358147491978675,0,0,2,0,1,3,7,0,2,2,-0.2702083542015609,4,0.19059016068929616
33,0.0035250010309353158,1,0,0,3,0,5,5,-0.40631893097169325,-1.253286813546358,2,2,1,3,3,1.2597226020806258,-0.2886528311122454,-0.4238935840365881,0.7765742120022786,3,1,1.3905185325689307,-0.7951632272572445,0.35129671256941325,0,1,1,1,1,3,7,1,2,2,-0.2702083542015609,4,-0.01834247764773446
34,-0.32109415682833864,1,0,0,3,4,9,5,1.1172352761668802,0.9755751289855163,4,2,2,5,3,1.5558129812160681,-0.2886528311122454,-0.36050438139469954,1.1482493240167713,4,1,1.0308391803169965,-0.7951632272572445,0.08668621217101834,1,0,2,0,1,4,7,1,2,2,-0.2702083542015609,4,1.2759982771805656
35,0.2907613413905151,1,0,0,3,0,8,5,1.084114532533433,0.9755751289855163,3,2,2,5,3,-0.9730181828073765,-0.2886528311122454,1.2446007855016932,0.13583368147422692,4,1,-0.07925033130947681,2.229730865761556,1.782858556451377,0,0,3,1,1,3,7,1,3,2,-0.2702083542015609,4,1.545260216400447
36,0.034293164495830995,1,0,0,3,0,5,5,0.7529070961989605,0.4910399240872828,2,2,2,4,3,-0.9730181828073765,-0.2886528311122454,1.1993227836146299,0.0902293732515898,4,1,-0.169817074682266,-0.7951632272572445,-0.7966179042667891,0,0,1,1,1,2,7,0,2,2,-0.2702083542015609,4,-0.34950318306187145
37,-0.19892350124622843,1,0,0,3,0,5,6,-0.5719226491389294,0.24877232163816604,2,2,1,3,3,1.6874087052762647,-0.2886528311122454,-1.0940080119651243,0.5462724554779611,3,1,0.34770717316224364,-0.7951632272572445,-0.41588337131945835,0,1,1,0,1,2,7,1,2,2,-0.2702083542015609,4,-0.21501243577586676
38,-0.26005894005269864,1,0,0,3,0,5,7,-0.6050433927723767,1.072482169965163,2,3,1,3,3,0.6302563886593521,-0.2886528311122454,-0.546144189131659,-0.0009792431936844568,2,1,-0.2733219242511679,-0.7951632272572445,-0.8727648108562553,1,0,1,0,1,3,7,0,1,2,-0.2702083542015609,0,-1.0641916549239092
39,-0.4486768020752839,1,0,0,3,2,4,5,-0.5388019055054822,-1.4471008955056512,2,2,2,0,0,-0.9730181828073765,-0.2886528311122454,-1.28417561989079,-2.411166932760057,2,0,-0.02749790652502585,-0.7951632272572445,-0.6919159077062732,0,0,2,0,2,1,7,0,0,0,-0.2702083542015609,1,-1.7769838165074723
40,-0.18629552536161326,1,0,0,3,0,6,5,-0.20759446917100974,-0.9625656906074178,2,2,1,3,3,0.43724932670439703,-0.2886528311122454,-0.27674007790363253,0.06970743455140309,4,1,0.41757294662125244,-0.7951632272572445,-0.36448420937156867,0,0,2,0,1,2,7,1,2,2,-0.2702083542015609,0,-0.10298086005084653
41,0.6402355628956983,1,0,0,3,0,5,6,-0.40631893097169325,-1.253286813546358,2,3,1,3,3,1.1478662366294587,-0.2886528311122454,-0.41710188375352863,0.6671238722679494,3,1,0.42792343157814267,-0.7951632272572445,-0.35686951871262207,0,1,1,1,1,2,7,2,1,1,-0.2702083542015609,4,0.048840671310724476
42,-0.13397962526820759,1,0,0,3,0,5,7,0.38857891623104074,-0.09040232179059743,2,2,1,4,3,0.6653485817420711,0.2880412245132612,-1.28417561989079,-0.4957859874092973,3,1,-0.7209803986366687,-0.7951632272572445,-1.2021001818556964,1,0,1,0,1,3,7,0,2,2,-0.2702083542015609,4,-0.3668339671374333
43,-0.131975184651602,1,0,0,3,0,5,6,0.12361296716346273,-0.2357628832600675,2,2,1,4,3,-0.3589048038597924,2.756043742136397,-0.9061043041338119,-0.2723248771183754,2,1,-0.5812488517186511,-0.7951632272572445,-1.0993018579599172,1,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-0.6181583784927625
44,-0.25775383334360225,1,0,0,3,0,5,6,-0.40631893097169325,-1.253286813546358,2,2,1,3,3,-0.5804242726944566,2.8490589123985752,-0.23146207601656926,0.2110807900415782,4,1,-0.032673149003470944,-0.7951632272572445,-0.6957232530357464,1,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-0.4195577735551465
45,-0.28651755619189234,1,0,0,3,4,9,5,1.1172352761668802,0.9755751289855163,4,2,2,5,3,0.027109320050117642,-0.2886528311122454,1.6498389023909092,1.5837704675429558,4,1,1.5250748370085032,-0.7951632272572445,0.45028769113571926,1,0,2,0,1,4,7,1,2,2,-0.2702083542015609,4,1.6320768049157952
46,0.23102901101566883,1,0,0,3,0,7,5,1.0509937888999856,0.8786680880058696,3,2,2,5,3,1.990078870614717,-0.2886528311122454,-1.0962719120594775,0.8586619668030254,4,1,0.9195714670304268,0.6508278126631065,1.206045739036171,1,0,1,1,1,3,7,1,2,2,3.282105576972537,0,0.9091420788701136
47,0.058045785802607136,1,0,0,3,0,8,5,1.1503560198003273,1.0240286494753397,3,2,2,4,3,-0.9203798931832978,-0.2886528311122454,2.4105093340935717,1.3648697880742975,4,1,1.2766631980431384,-0.7951632272572445,0.2675351153210005,0,0,2,0,1,3,7,0,3,2,-0.2702083542015609,4,1.011643760881329
48,-0.6074284989104459,1,0,0,3,1,4,5,-1.6980279326761358,1.1209356904549863,2,2,0,3,3,-0.9730181828073765,-0.2886528311122454,0.38205484955313795,-0.7329283901670104,3,1,-1.1039483420416059,0.8456126595620445,-0.12081410828527696,0,0,2,0,3,2,7,0,0,0,-0.2702083542015609,5,-0.9739372635048538
49,-0.2780989056021489,1,0,0,3,0,5,7,-0.1744737255375625,-0.9141121701175944,2,2,1,3,3,0.7004407748247903,-0.2886528311122454,-0.8495068017749828,-0.2335612151291338,4,1,-0.5372592906518678,-0.7951632272572445,-1.066939422659394,1,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-0.6814382233485567
50,0.335961477294971,1,0,0,3,0,6,6,0.8522693270993021,0.5879469650669296,2,2,2,4,3,-0.5738444864914468,-0.2886528311122454,0.10133123785334573,-0.6006758963213626,3,1,-0.9538663101666981,0.7539492021978383,-0.08654800032001718,0,1,2,0,1,2,7,0,2,2,-0.2702083542015609,4,0.14989194874979495
51,-0.4286323959092281,1,0,0,3,0,6,6,-1.2343375218078745,-1.689368497954768,2,2,2,3,3,-0.9730181828073765,-0.2886528311122454,0.563166857101391,-0.5505111572764618,2,1,-0.8969386429038021,-0.7951632272572445,-0.6462277637525935,0,0,1,0,1,2,7,1,2,2,-0.2702083542015609,4,-0.9409132029140926
52,-0.20493682309604516,0,0,1,3,2,5,5,-0.27383595643790426,-1.0594727315870645,1,2,1,4,3,-0.7449189277697024,4.126467250665827,-1.28417561989079,-0.5505111572764618,2,0,-0.8969386429038021,-0.7951632272572445,-1.331549923057789,1,0,1,0,1,2,7,0,2,2,-0.2702083542015609,4,-1.0413212831480894
53,3.98424384357879,1,0,0,3,0,9,5,0.32233742896414624,0.10341176016869598,3,2,1,5,3,2.9967861596752208,-0.2886528311122454,-1.2117308168714889,1.7889898545448228,3,1,1.7579607485385325,-0.7951632272572445,0.6216182309620182,2,0,0,1,1,3,7,1,3,2,-0.2702083542015609,4,2.0959583667922863
54,-0.33903390034695857,1,0,1,3,0,5,5,-0.5388019055054822,-1.4471008955056512,2,2,1,3,3,-0.13080554882211828,-0.2886528311122454,-1.28417561989079,-1.5355642148854238,2,1,0.5107273112332642,-0.7951632272572445,-0.2959519934410491,0,0,1,0,1,2,6,1,2,2,-0.2702083542015609,4,-0.6229696927569423
55,-0.0342587045920799,1,0,0,3,0,6,5,-0.24071521280445698,-1.0110192110972411,2,2,1,3,3,0.10168023035089571,-0.2886528311122454,0.8325709683294175,0.8381400281028387,3,1,0.6789226917827298,-0.7951632272572445,-0.17221327023316663,0,0,2,0,1,2,7,1,2,2,-0.2702083542015609,4,0.1989285312259661
56,-0.7889305967440814,1,2,0,3,3,8,5,0.9185108143661966,0.7333075265363995,3,2,2,4,3,0.4504088991104167,-0.2886528311122454,-0.5574636896034247,-0.19935798396215595,4,1,-0.4648058959536365,0.9372761169262505,0.4255399464941428,1,0,2,1,1,3,7,0,2,2,-0.2702083542015609,0,0.0854002739565087
57,0.11306768072843035,1,0,0,3,0,7,5,1.084114532533433,0.927121608495693,3,2,2,4,3,-0.9730181828073765,-0.2886528311122454,0.6627784612529302,-0.4501816791866602,4,1,-0.78308330837801,1.1756011060731864,0.38937016586414636,0,0,2,1,1,3,7,0,2,2,-0.2702083542015609,4,0.411621877833666
58,0.31721995752970883,1,0,0,3,0,10,5,1.1503560198003273,1.0240286494753397,4,2,2,5,3,-0.9730181828073765,-0.2886528311122454,1.90792351314717,0.8039367969358608,4,1,0.6815103130219524,2.6857565661484815,2.7213691801665476,0,0,3,1,1,3,7,1,3,2,-0.2702083542015609,5,2.423406118769384
59,-0.33241924631216013,1,0,0,3,0,5,7,0.02425073626312099,-0.6233910471786543,2,2,1,3,3,0.41312344396002765,-0.2886528311122454,-0.949118405926522,-0.6325989120772086,4,1,-0.9900930075158139,-0.7951632272572445,-1.4000821389883085,0,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-0.7231938984324419
60,0.2560845187232386,1,0,0,3,0,6,5,1.084114532533433,0.927121608495693,2,2,2,4,3,1.09084142287004,-0.2886528311122454,-0.7929092994161537,0.22932251333063305,4,1,-0.011972179089690562,-0.7951632272572445,-0.6804938717178532,1,0,1,1,1,3,7,0,2,2,-0.2702083542015609,5,-0.13448175721258776
61,-0.33241924631216013,1,0,0,3,0,5,7,-1.6980279326761358,0.5394934445771061,2,2,0,3,2,-0.9730181828073765,-0.2886528311122454,-0.08430856988361364,-1.2026527648601728,2,0,-1.505029634121101,0.4193775828184861,-0.769966486960476,0,0,1,0,1,1,7,0,1,0,-0.2702083542015609,4,-1.2550869545249195
62,-0.4083875456815117,1,0,0,3,4,8,5,1.1503560198003273,1.0240286494753397,3,2,2,4,4,-0.9203798931832978,-0.2886528311122454,1.7630339071085674,0.7127281804905866,4,1,0.5366035236254897,-0.7951632272572445,-0.2769152667936826,0,0,2,0,1,3,7,1,2,2,-0.2702083542015609,4,0.4869444972045405
63,-0.02173095073829501,1,0,0,2,0,7,6,-1.6649071890426888,-1.689368497954768,2,2,0,3,3,-0.9730181828073765,-0.2886528311122454,0.019830834456631863,-1.0977628559481074,3,1,-0.6744032163306629,1.0564386114997184,0.3703334392167798,0,0,2,0,1,2,7,0,2,2,-0.2702083542015609,4,-0.437381964844249
64,-0.11443632925630316,1,0,0,3,0,7,5,0.8522693270993021,0.6364004855567529,2,2,2,4,3,0.6478024852007116,-0.2886528311122454,-0.5642553898864843,-0.0009792431936844568,4,1,-0.2733219242511679,1.4437167188634892,0.9871233825914557,1,0,2,1,1,3,7,0,2,2,-0.2702083542015609,4,0.6888210523880736
65,-0.09278837059696288,1,0,0,3,0,8,5,1.084114532533433,0.9755751289855163,3,2,2,5,3,-0.9730181828073765,-0.2886528311122454,1.3034621879548753,0.1951192821636552,4,1,-0.050786497678028786,2.2526467301026076,1.822835682410847,0,0,2,1,1,3,7,1,3,2,-0.2702083542015609,4,1.6092710700358888
66,0.9404005452323841,1,0,0,3,0,7,5,-0.04199075100377351,0.2003188011483427,2,2,1,4,3,1.0272368229076119,-0.2886528311122454,1.0589609777647337,2.0284124727136676,2,1,2.7024425008547626,-0.7951632272572445,1.316458753590897,1,0,2,0,1,2,6,1,2,2,-0.2702083542015609,4,0.19198181857684699
67,0.014850090514756852,1,0,0,3,0,7,5,1.0509937888999856,0.8786680880058696,3,2,2,4,3,1.248756291742276,-0.2886528311122454,-0.2880595783753983,0.9019860596145307,4,1,0.8186542387007475,-0.7951632272572445,-0.0694149463373873,1,0,2,0,1,3,7,0,2,2,-0.2702083542015609,4,0.7619031138620352
68,-0.5921947502242435,1,0,0,3,0,4,6,-0.8700093418399547,-1.689368497954768,2,3,1,3,3,-0.9730181828073765,-0.2886528311122454,0.4069577505910228,-0.7078460206445599,2,1,-1.0754845084101579,-0.7951632272572445,-1.462903336924618,0,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-1.8388212374177355
69,0.5087442584463722,1,0,0,3,0,7,4,-0.6050433927723767,-1.544007936485298,3,2,1,3,3,0.3495188439975993,-0.2886528311122454,0.30281834625077725,0.562233963355884,2,1,0.36582052183680147,1.45746623746812,1.4687525667698291,0,0,2,0,1,2,7,1,2,2,-0.2702083542015609,4,0.7507976042911317
70,0.3141130745739702,1,0,0,3,0,7,6,0.05737147989656824,-0.5749375266888309,2,3,1,4,3,3.150314504412117,-0.2886528311122454,-0.5076578875276552,2.65775192618606,4,1,2.7438444406823232,-0.7951632272572445,1.3469175162266833,1,0,2,0,1,2,7,2,2,2,-0.2702083542015609,4,0.9538148054994839
71,-0.2924306560108788,1,0,0,3,0,4,6,0.3554581725975935,1.0240286494753397,2,2,1,3,3,0.2661748854261415,-0.2886528311122454,-0.6502835934719045,-0.484384910353638,2,1,-0.8218976269663482,-0.7951632272572445,-1.2763434157804259,1,0,1,0,1,2,7,0,2,2,-0.2702083542015609,4,-0.6326201413244107
72,-0.037666253640309386,1,0,0,3,0,7,5,0.8853900707327494,0.6364004855567529,2,2,2,4,3,-0.9730181828073765,-0.2886528311122454,0.5993892586110416,-0.5140277106983522,3,1,-0.7183927773974462,1.1137282723523472,0.385562820534673,0,0,2,1,1,2,7,1,2,2,4.95061666585734,4,0.2605967491832766
73,-0.03175315382132292,1,0,0,3,0,5,7,-0.5719226491389294,0.8786680880058696,2,2,1,3,3,-0.27117432115299467,1.9561132778816617,-0.3695599817721122,0.06514700372913938,3,1,-0.19828090831371403,-0.7951632272572445,-0.8175583035788924,1,0,1,0,1,2,7,0,2,2,-0.2702083542015609,4,-0.3512308742681698
74,-0.47373230978285363,1,0,0,3,0,3,6,-1.8636316508433721,-1.689368497954768,3,3,1,2,3,-0.9730181828073765,-0.2886528311122454,0.617500459365867,-0.4957859874092973,3,0,-0.834835733162461,0.9579003948331969,0.1704478094194311,0,0,2,0,2,2,7,0,1,2,-0.2702083542015609,4,-1.1012243194665674
75,-0.8940635070850441,1,0,0,3,3,4,5,0.05737147989656824,-0.5749375266888309,2,2,1,4,3,0.0402688924561373,-0.2886528311122454,-1.28417561989079,-1.3577074128171391,2,1,-1.6473488022783411,0.26354970529933575,-1.0041182247230844,1,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-1.5161865832646295
76,-0.20463615700355434,1,0,0,3,0,4,7,-0.5056811618720349,-1.398647375015828,2,2,1,3,3,-0.4729544313786294,-0.2886528311122454,0.3548880484209,-0.2404018613625294,4,1,-0.5450221543695355,-0.7951632272572445,-1.072650440653604,0,0,1,0,1,2,7,0,1,2,-0.2702083542015609,4,-0.5145828218749268
77,-0.18860063207070968,1,0,0,3,0,5,5,-0.7706471109396129,0.781761047026223,2,2,1,3,3,-0.23608212807027557,-0.03441136572895753,-0.616325092056607,-0.8788621764794492,2,1,-0.23450760566282972,-0.30705531679284714,-0.4387274432962982,1,0,1,0,1,2,6,0,1,2,-0.2702083542015609,4,-0.6814382233485567
78,0.026175179998578386,1,0,0,3,2,4,5,-0.108232238270668,-0.8172051291379477,2,2,1,3,3,-0.9730181828073765,-0.2886528311122454,2.718399746925602,1.6202539141210655,2,0,1.566476776836064,-0.7951632272572445,0.4807464537715057,0,0,2,0,2,2,7,0,0,2,-0.2702083542015609,4,-0.500785055267336
79,-0.007699866422055941,1,1,0,3,0,5,6,-2.029235369010608,-0.18730936277024413,2,2,2,3,3,-0.9730181828073765,-0.2886528311122454,-0.2880595783753983,-1.4078721518620398,3,1,-1.2436798889596234,0.46062613863237883,-0.5434294398568141,0,0,1,1,1,2,7,0,2,2,-0.2702083542015609,4,-1.0413212831480894
80,0.2488685325034585,1,0,0,3,0,6,6,-0.108232238270668,-0.8172051291379477,2,3,1,4,3,0.009563223508758094,-0.2886528311122454,-0.269948377620573,-0.3680939243859133,2,1,0.0501307306516506,1.4047597494837016,1.1927200303830143,0,0,2,1,1,3,7,1,1,2,4.250918467292745,4,0.37309360552285836
